Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:01:43,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T14:00:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:43,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T15:55:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:43,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T12:25:00,41710.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:43,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T11:00:00,49985.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:44,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T14:00:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:44,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T15:55:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:44,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T12:25:00,41710.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:44,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T11:00:00,49985.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T15:55:00,30475.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T11:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T12:25:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T14:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T15:55:00,30475.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T11:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T12:25:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:45,GOJ,AER,true,S7 5054,2024-09-03T20:45:00,2024-09-04T14:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:46,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T14:00:00,42830.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:46,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T15:55:00,42830.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:46,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T11:00:00,45615.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:46,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T12:25:00,45615.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:47,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T14:00:00,42830.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:47,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T15:55:00,42830.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:47,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T11:00:00,45615.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:47,GOJ,AER,true,S7 5054,2024-09-05T20:45:00,2024-09-06T12:25:00,45615.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T12:25:00,30475.00,1490.00,RUB,E70,Embraer 170,OVB,430
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T12:25:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T14:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T15:55:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T11:00:00,36505.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T12:25:00,30475.00,1490.00,RUB,E70,Embraer 170,OVB,430
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T12:25:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:48,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T14:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T15:55:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T11:00:00,36505.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T12:25:00,30475.00,1490.00,RUB,E70,Embraer 170,OVB,430
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T12:25:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T14:00:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T15:55:00,33260.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:49,GOJ,AER,true,S7 5054,2024-09-08T20:45:00,2024-09-09T11:00:00,36505.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:50,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T12:25:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:50,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T15:55:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:50,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T11:00:00,31100.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:50,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T14:00:00,31100.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:51,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T12:25:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:51,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T15:55:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:51,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T11:00:00,31100.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:51,GOJ,AER,true,S7 5054,2024-09-10T20:45:00,2024-09-11T14:00:00,31100.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:52,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T11:00:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:52,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T14:00:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,520
